Equipment,Operation,WO Type,Model Base,Problem Code,Failure Code,Cause Code,Action Code,Date,downtimeGross,pitHours,realDowntime,partsCost,repairHours,waitingHours
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF021,SEWC193,SEWA185,03/11/2024,3.00,2.42,0.58,$0.00,0.50,2.50
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF021,SEWC193,SEWA185,06/07/2024,1.67,0,1.67,$0.00,1.50,0.17
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF022,SEWC195,SEWA184,05/09/2024,2.00,0,2.00,$0.00,2.00,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF022,SEWC195,SEWA184,05/13/2024,1.75,0,1.75,$0.00,1.75,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF022,SEWC195,SEWA184,05/14/2024,0.17,0,0.17,$0.00,0.17,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF022,SEWC195,SEWA184,05/16/2024,0.50,0,0.50,$0.00,0.42,0.08
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF022,SEWC195,SEWA184,05/23/2024,0.17,0,0.17,$0.00,0.17,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF022,SEWC195,SEWA184,05/27/2024,2.00,1,1.00,$0.00,2.00,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF023,SEWC197,SEWA188,03/08/2024,0.50,0,0.50,$0.00,0.50,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC206,SEWA198,06/03/2024,0.67,0,0.67,$0.00,0.67,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC207,SEWA199,04/22/2024,0.33,0,0.33,$0.00,0.33,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC207,SEWA199,06/05/2024,0.17,0,0.17,$0.00,0.17,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC209,SEWA201,03/11/2024,1.92,1.17,0.75,$0.00,0.75,1.17
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC211,SEWA203,02/21/2024,0.42,0,0.42,$239.42,0.42,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC211,SEWA203,03/07/2024,1.17,0,1.17,$0.00,1.17,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC211,SEWA203,05/16/2024,0.33,0,0.33,$0.00,0.25,0.08
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC211,SEWA203,05/23/2024,0.17,0,0.17,$0.00,0.17,0.00
1159788,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF022,SEWC195,SEWA184,04/12/2024,0.33,0.17,0.16,$0.00,0.33,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF001,SEWC001,SEWA001,01/10/2024,3.42,0,3.42,$0.00,2.42,1.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF001,SEWC001,SEWA001,01/11/2024,5.00,0,5.00,$0.00,5.00,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF001,SEWC001,SEWA001,01/16/2024,0.17,0,0.17,$0.00,0.17,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF008,SEWC082,SEWA080,01/09/2024,0.50,0,0.50,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC001,SEWA001,01/15/2024,5.00,0,5.00,$30.02,5.00,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC004,SEWA013,05/07/2024,2.17,2.08,0.09,$31.20,2.17,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,01/25/2024,1.25,0,1.25,$0.00,1.25,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,02/05/2024,1.67,1.58,0.09,$0.00,1.67,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,03/20/2024,0.67,0.67,0.00,$0.00,0.67,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,04/30/2024,2.58,2.5,0.08,$0.00,2.58,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,05/02/2024,1.67,1.67,0.00,$0.00,1.67,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC017,SEWA013,05/28/2024,0.67,0.67,0.00,$0.00,0.67,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC018,SEWA015,05/27/2024,1.50,0.5,1.00,$0.00,0.50,1.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF002,SEWC253,SEWA245,03/11/2024,0.67,0.58,0.09,$36.29,0.67,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC081,SEWA079,03/07/2024,0.58,0.58,0.00,$0.00,0.58,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA080,05/22/2024,0.83,0.75,0.08,$0.00,0.83,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,01/16/2024,0.25,0,0.25,$0.00,0.25,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,02/23/2024,0.33,0.25,0.08,$0.00,0.33,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,02/29/2024,0.33,0.25,0.08,$0.00,0.33,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,03/04/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,04/16/2024,1.17,1.08,0.09,$0.00,1.08,0.08
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA003,06/05/2024,0.50,0.42,0.08,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC017,SEWA013,04/16/2024,0.50,0.42,0.08,$0.00,0.25,0.25
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC017,SEWA013,05/29/2024,2.58,2.5,0.08,$0.00,2.58,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC118,SEWA106,05/27/2024,0.33,0.33,0.00,$0.00,0.33,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF012,SEWC139,SEWA127,06/04/2024,0.25,0.17,0.08,$48.61,0.25,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF021,SEWC192,SEWA184,05/24/2024,2.00,2,0.00,$52.26,2.00,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF021,SEWC192,SEWA184,06/07/2024,0.67,0,0.67,$0.00,0.67,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC207,SEWA199,04/29/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF025,SEWC207,SEWA199,05/22/2024,1.25,1.17,0.08,$0.00,1.25,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP003,SEWF025,SEWC207,SEWA199,04/05/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF001,SEWC001,SEWA001,03/18/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF008,SEWC082,SEWA083,03/19/2024,0.17,0.17,0.00,$0.00,0.17,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF008,SEWC083,SEWA083,03/01/2024,0.50,0.42,0.08,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,03/21/2024,0.33,0.33,0.00,$0.00,0.33,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,04/02/2024,0.42,0.42,0.00,$0.00,0.42,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,04/03/2024,0.42,0.42,0.00,$0.00,0.42,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,04/04/2024,0.02,0.02,0.00,$0.00,0.02,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,04/12/2024,1.00,1,0.00,$0.00,1.00,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC193,SEWA185,03/20/2024,0.42,0.42,0.00,$0.00,0.42,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF025,SEWC207,SEWA109,04/09/2024,0.42,0.42,0.00,$0.00,0.42,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF025,SEWC207,SEWA199,04/01/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF025,SEWC207,SEWA199,04/10/2024,0.42,0.42,0.00,$0.00,0.42,0.00
1159789,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF025,SEWC207,SEWA199,04/11/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159790,HEM SLEEVE,Breakdown,VC1700,SEWP002,SEWF001,SEWC023,SEWA020,01/02/2024,0.58,0.5,0.08,$16.60,0.58,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF021,SEWC193,SEWA185,03/05/2024,7.42,7.33,0.09,$0.00,0.92,6.50
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC006,SEWA002,01/29/2024,0.67,0,0.67,$0.00,0.67,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,01/15/2024,1.17,0,1.17,$0.00,1.17,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,03/19/2024,0.67,0.67,0.00,$0.00,0.67,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,03/19/2024,4.00,4,0.00,$59.84,4.00,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,04/11/2024,0.83,0.75,0.08,$62.50,0.67,0.17
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,05/06/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,05/22/2024,1.00,0.92,0.08,$0.00,1.00,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,06/04/2024,0.83,0.75,0.08,$0.00,0.83,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC017,SEWA013,04/30/2024,0.67,0.58,0.09,$0.00,0.67,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC018,SEWA015,01/16/2024,0.50,0,0.50,$0.00,0.50,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC018,SEWA015,01/18/2024,1.00,0,1.00,$0.00,1.00,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC023,SEWA020,05/27/2024,0.83,0.75,0.08,$17.20,0.83,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC027,SEWA025,04/16/2024,0.50,0.5,0.00,$16.75,0.50,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC245,SEWA253,02/06/2024,3.00,2.92,0.08,$1.00,3.00,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC253,SEWA245,05/20/2024,0.17,0.08,0.09,$48.61,0.17,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF002,SEWC253,SEWA245,04/30/2024,0.50,0.5,0.00,$11.29,0.50,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC017,SEWA013,04/29/2024,0.25,0.17,0.08,$25.00,0.25,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC081,SEWA079,04/25/2024,0.33,0.33,0.00,$0.00,0.17,0.17
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA080,04/17/2024,1.08,1,0.08,$0.00,0.83,0.25
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,02/28/2024,0.25,0.25,0.00,$0.00,0.25,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,05/02/2024,1.17,1.08,0.09,$18.40,1.17,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA003,03/15/2024,3.67,3.67,0.00,$69.25,3.42,0.25
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA003,03/18/2024,9.00,9,0.00,$62.83,9.00,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA003,04/11/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA012,02/21/2024,1.00,0.92,0.08,$0.00,1.00,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA012,04/10/2024,1.17,1.08,0.09,$0.00,1.00,0.17
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC017,SEWA013,03/13/2024,2.00,0,2.00,$0.00,2.00,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC017,SEWA013,04/15/2024,0.67,0.58,0.09,$0.00,0.58,0.08
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC088,SEWA087,05/23/2024,0.83,0.75,0.08,$0.00,0.83,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC100,SEWA095,02/22/2024,1.67,1.58,0.09,$4.25,1.58,0.08
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC118,SEWA106,04/05/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC118,SEWA106,05/27/2024,0.33,0.33,0.00,$0.00,0.33,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF019,SEWC166,SEWA155,02/23/2024,0.75,0.67,0.08,$92.69,0.25,0.50
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF019,SEWC166,SEWA155,03/21/2024,0.33,0.33,0.00,$0.00,0.33,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF019,SEWC167,SEWA156,05/22/2024,0.25,0.25,0.00,$0.00,0.25,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF020,SEWC177,SEWA167,04/08/2024,0.33,0.25,0.08,$0.00,0.33,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF020,SEWC178,SEWA170,01/04/2024,0.17,0.17,0.00,$0.74,0.17,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF021,SEWC192,SEWA184,06/07/2024,0.50,0,0.50,$0.00,0.50,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF021,SEWC192,SEWA184,06/10/2024,0.33,0.33,0.00,$0.00,0.33,0.00
1159790,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,02/29/2024,0.58,0.5,0.08,$0.00,0.50,0.08
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP001,SEWF001,SEWC007,SEWA007,05/24/2024,3.67,0,3.67,$31.74,3.67,0.00
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP001,SEWF001,SEWC007,SEWA007,05/27/2024,2.75,2.58,0.17,$0.00,2.75,0.00
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP001,SEWF001,SEWC024,SEWA021,05/23/2024,0.83,0,0.83,$15.90,0.83,0.00
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP001,SEWF009,SEWC088,SEWA087,05/03/2024,0.50,0,0.50,$0.00,0.50,0.00
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP002,SEWF001,SEWC016,SEWA013,05/27/2024,0.42,0,0.42,$0.00,0.42,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF001,SEWC013,SEWA012,05/08/2024,0.75,0,0.75,$0.00,0.58,0.17
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF009,SEWC017,SEWA013,05/14/2024,0.67,0,0.67,$6.00,0.58,0.08
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF009,SEWC090,SEWA088,05/28/2024,1.58,1.08,0.50,$81.75,1.58,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF019,SEWC165,SEWA154,03/15/2024,2.00,0,2.00,$100.00,2.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC012,SEWA011,05/17/2024,3.17,1.17,2.00,$0.00,3.00,0.17
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC012,SEWA011,05/20/2024,2.08,1.08,1.00,$2.50,1.75,0.33
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,05/15/2024,0.42,0,0.42,$0.00,0.42,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC013,SEWA012,05/17/2024,1.17,0,1.17,$0.00,1.00,0.17
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC014,SEWA003,05/03/2024,1.33,0.75,0.58,$20.00,0.58,0.75
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC018,SEWA083,05/16/2024,1.83,0,1.83,$20.00,0.83,1.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC024,SEWA021,05/22/2024,2.08,1.58,0.50,$55.75,2.00,0.08
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC026,SEWA024,05/03/2024,0.33,0,0.33,$0.00,0.25,0.08
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,04/24/2024,1.83,0.83,1.00,$0.00,0.17,1.67
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC214,SEWA208,03/15/2024,1.17,0,1.17,$58.05,1.17,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC215,SEWA209,03/08/2024,0.67,0,0.67,$0.00,0.67,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC215,SEWA209,03/14/2024,1.50,1,0.50,$0.00,0.50,1.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC012,SEWA011,05/20/2024,2.25,1,1.25,$32.50,2.25,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC018,SEWA015,04/12/2024,1.58,0.58,1.00,$0.00,0.58,1.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC018,SEWA015,05/09/2024,0.25,0,0.25,$0.00,0.25,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC084,SEWA082,04/06/2024,1.00,0,1.00,$216.11,1.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC084,SEWA083,04/11/2024,0.75,0,0.75,$0.00,0.75,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC084,SEWA083,04/16/2024,0.42,0,0.42,$0.00,0.42,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC084,SEWA083,05/09/2024,1.25,0.25,1.00,$0.00,0.25,1.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC084,SEWA083,05/30/2024,0.25,0,0.25,$0.00,0.25,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF019,SEWC165,SEWA154,06/06/2024,2.25,1,1.25,$64.76,1.50,0.75
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF021,SEWC193,SEWA185,02/23/2024,1.00,1,0.00,$0.00,1.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF023,SEWC197,SEWA188,03/13/2024,2.00,2,0.00,$0.00,0.33,1.67
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF023,SEWC197,SEWA188,03/18/2024,0.50,0,0.50,$0.00,0.50,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF019,SEWC166,SEWA155,03/07/2024,2.58,2,0.58,$0.00,0.58,2.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC189,SEWA181,03/20/2024,1.00,0,1.00,$0.00,1.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC190,SEWA182,05/15/2024,0.83,0.33,0.50,$0.00,0.33,0.50
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,02/29/2024,0.92,0.92,0.00,$0.00,0.92,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC192,SEWA184,04/01/2024,1.17,1.17,0.00,$0.00,0.83,0.33
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC193,SEWA184,04/08/2024,1.00,0.92,0.08,$0.00,1.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC193,SEWA185,02/26/2024,1.17,1,0.17,$12.50,1.17,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC193,SEWA185,04/19/2024,1.00,0.25,0.75,$0.00,0.25,0.75
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF021,SEWC193,SEWA185,04/22/2024,1.83,0,1.83,$0.00,1.83,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF022,SEWC195,SEWA184,02/28/2024,1.00,0,1.00,$0.00,1.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP008,SEWF022,SEWC195,SEWA184,04/23/2024,0.75,0.33,0.42,$0.00,0.33,0.42
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA012,01/23/2024,1.08,0,1.08,$20.00,0.42,0.67
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP005,SEWF008,SEWC082,SEWA083,01/15/2024,3.75,3.67,0.08,$20.00,3.42,0.33
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP001,SEWF025,SEWC207,SEWA199,01/10/2024,0.67,0.58,0.09,$0.00,0.50,0.17
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP002,SEWF011,SEWC137,SEWA125,02/07/2024,1.50,1.42,0.08,$0.00,1.33,0.17
1159791,HEM SLEEVE,Breakdown,VC1700,SEWP002,SEWF025,SEWC206,SEWA198,01/22/2024,2.08,1.92,0.16,$12.50,2.00,0.08
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF001,SEWC023,SEWA020,01/16/2024,1.00,0.75,0.25,$41.60,1.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP001,SEWF008,SEWC213,SEWA205,02/05/2024,0.25,0.25,0.00,$718.45,0.25,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF001,SEWC023,SEWA020,02/07/2024,2.00,0,2.00,$18.40,2.00,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC082,SEWA083,01/17/2024,1.17,1.17,0.00,$0.00,1.17,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC213,SEWA205,01/16/2024,6.33,3.33,3.00,$12.50,3.33,3.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF008,SEWC214,SEWA208,01/17/2024,0.75,0,0.75,$228.61,0.75,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC012,SEWA013,02/01/2024,0.50,0,0.50,$0.00,0.50,0.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC013,SEWA003,02/02/2024,7.58,7.42,0.16,$128.78,1.58,6.00
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC084,SEWA083,01/02/2024,0.50,0,0.50,$0.00,0.33,0.17
1159791,HEM SLEEVE,Corrective Maintenance,VC1700,SEWP002,SEWF009,SEWC098,SEWA093,02/01/2024,2.00,1.83,0.17,$0.00,2.00,0.00
1159792,HEM SLEEVE,Breakdown,VC1700,SEWP001,SEWF002,SEWC253,SEWA245,02/23/2024,0.25,0.17,0.08,$0.00,0.17,0.08
1159792,HEM SLEEVE,Breakdown,VC1700,SEWP002,SEWF009,SEWC013,SEWA012,02/16/2024,1.17,1.08,0.09,$0.00,1.17,0.00
