equipment,date,changed_pcs
1165459,9/21/2023,1
1165459,9/21/2023,1
1165459,9/22/2023,1
1165459,9/22/2023,1
1165459,9/24/2023,1
1165459,9/24/2023,1
1165459,9/25/2023,1
1165459,9/25/2023,1
1165459,10/9/2023,1
1165459,10/9/2023,1
1165459,10/9/2023,1
1165459,10/9/2023,1
1165459,10/12/2023,1
1165459,10/12/2023,1
1165459,10/23/2023,3
1165459,10/23/2023,3
1165459,11/14/2023,1
1165459,11/14/2023,1
1165459,11/23/2023,1
1165459,11/23/2023,1
1165459,11/25/2023,1
1165459,11/25/2023,1
1165459,12/5/2023,1
1165459,12/5/2023,1
1165459,12/7/2023,1
1165459,12/7/2023,1
1165459,12/10/2023,1
1165459,12/10/2023,1
1165459,12/14/2023,1
1165459,12/14/2023,1
1165459,12/15/2023,0
1165459,12/15/2023,0
1165459,1/3/2024,1
1165459,1/5/2024,1
1165459,1/7/2024,1
1165459,1/8/2024,1
1165459,1/10/2024,0
1165459,1/14/2024,1
1165459,1/16/2024,1
1165459,1/22/2024,1
1165459,1/23/2024,2
1165459,1/24/2024,1
1165459,1/26/2024,0
1165459,2/2/2024,1
1165459,2/2/2024,0
1165459,2/3/2024,1
1165459,2/3/2024,1
1165459,2/8/2024,1
1165459,2/10/2024,1
1165459,2/11/2024,2
1165459,2/15/2024,1
1165459,2/18/2024,1
1165459,2/20/2024,1
1165459,2/24/2024,1
1165459,2/25/2024,1
1165459,3/8/2024,1
1165459,3/9/2024,0
1165459,3/14/2024,0
1165459,3/15/2024,0
1165459,3/20/2024,1
1165459,4/1/2024,1
1165459,4/2/2024,2
1165459,4/3/2024,0
1165459,4/4/2024,1
1165459,4/9/2024,0
1165459,4/13/2024,2
1165459,4/15/2024,1
1165459,4/19/2024,1
1165459,4/23/2024,1
1165459,4/29/2024,0
1165459,4/30/2024,0
1165459,5/7/2024,2
1165459,5/7/2024,1
1165459,5/7/2024,0
1165459,5/10/2024,1
1165459,5/11/2024,1
1165459,5/14/2024,1
1165459,5/17/2024,0
1165459,5/18/2024,2
1165459,5/20/2024,1
1165459,5/22/2024,1
1165459,5/23/2024,2
1165459,5/24/2024,2
1165459,5/27/2024,1
1165459,5/28/2024,1
1165459,5/28/2024,0
1165459,5/28/2024,0
1165459,6/3/2024,1
1165459,6/3/2024,0
1165459,6/14/2024,0
1165459,6/16/2024,0
1165459,6/19/2024,1
1165459,6/22/2024,1
1165460,1/15/2023,1
1165460,1/15/2023,1
1165460,1/16/2023,1
1165460,1/16/2023,1
1165460,1/19/2023,1
1165460,1/19/2023,1
1165460,1/19/2023,1
1165460,1/19/2023,1
1165460,1/20/2023,2
1165460,1/20/2023,2
1165460,1/21/2023,0
1165460,1/21/2023,0
1165460,1/24/2023,1
1165460,1/24/2023,1
1165460,1/25/2023,1
1165460,1/25/2023,1
1165460,1/26/2023,1
1165460,1/26/2023,1
1165460,2/6/2023,1
1165460,2/6/2023,0
1165460,2/6/2023,1
1165460,2/6/2023,0
1165460,2/8/2023,0
1165460,2/8/2023,0
1165460,2/13/2023,0
1165460,2/13/2023,0
1165460,2/19/2023,1
1165460,2/19/2023,1
1165460,2/20/2023,1
1165460,2/20/2023,1
1165460,2/25/2023,1
1165460,2/25/2023,1
1165460,2/25/2023,1
1165460,2/25/2023,1
1165460,3/23/2023,0
1165460,3/23/2023,0
1165460,7/3/2023,3
1165460,7/3/2023,3
1165460,7/5/2023,0
1165460,7/5/2023,0
1165460,7/7/2023,1
1165460,7/7/2023,1
1165460,7/8/2023,2
1165460,7/8/2023,2
1165460,7/18/2023,1
1165460,7/18/2023,1
1165460,7/20/2023,1
1165460,7/20/2023,1
1165460,7/23/2023,1
1165460,7/23/2023,1
1165460,7/25/2023,2
1165460,7/25/2023,2
1165460,8/23/2023,0
1165460,8/23/2023,0
1165460,8/24/2023,1
1165460,8/24/2023,1
1165460,10/9/2023,1
1165460,10/9/2023,1
1165460,10/11/2023,1
1165460,10/11/2023,1
1165460,10/12/2023,1
1165460,10/12/2023,1
1165460,10/18/2023,1
1165460,10/18/2023,1
1165460,11/8/2023,1
1165460,11/8/2023,1
1165460,11/9/2023,1
1165460,11/9/2023,1
1165460,11/10/2023,1
1165460,11/10/2023,0
1165460,11/10/2023,1
1165460,11/10/2023,0
1165460,11/16/2023,1
1165460,11/16/2023,1
1165460,11/23/2023,1
1165460,11/23/2023,1
1165460,12/3/2023,1
1165460,12/3/2023,1
1165460,12/11/2023,0
1165460,12/11/2023,0
1165460,12/13/2023,1
1165460,12/13/2023,0
1165460,12/13/2023,1
1165460,12/13/2023,0
1165460,1/6/2024,0
1165460,1/10/2024,1
1165460,1/21/2024,1
1165460,1/28/2024,1
1165460,2/2/2024,0
1165460,2/2/2024,0
1165460,2/2/2024,0
1165460,2/10/2024,1
1165460,2/19/2024,1
1165460,2/19/2024,1
1165460,3/4/2024,1
1165460,3/8/2024,1
1165460,3/10/2024,1
1165460,3/11/2024,1
1165460,3/14/2024,1
1165460,3/15/2024,1
1165460,3/16/2024,0
1165460,4/4/2024,1
1165460,4/17/2024,2
1165460,4/18/2024,1
1165460,4/21/2024,1
1165460,4/23/2024,1
1165460,4/23/2024,1
1165460,4/26/2024,0
1165460,4/28/2024,1
1165460,5/4/2024,2
1165460,5/7/2024,1
1165460,5/11/2024,3
1165460,5/18/2024,0
1165460,5/25/2024,1
1165460,5/26/2024,1
1165460,5/30/2024,0
1165460,6/5/2024,1
1165460,6/10/2024,1
1165460,6/12/2024,1
1165460,6/22/2024,1
1165460,6/23/2024,1
1165460,6/23/2024,0
1165461,1/19/2023,1
1165461,1/19/2023,1
1165461,1/22/2023,1
1165461,1/22/2023,1
1165461,1/24/2023,1
1165461,1/24/2023,1
1165461,1/31/2023,0
1165461,1/31/2023,0
1165461,4/26/2023,1
1165461,4/26/2023,1
1165461,5/29/2023,0
1165461,5/29/2023,0
1165461,6/8/2023,1
1165461,6/8/2023,1
1165461,7/5/2023,1
1165461,7/5/2023,1
1165461,7/6/2023,2
1165461,7/6/2023,2
1165461,7/19/2023,1
1165461,7/19/2023,1
1165461,8/14/2023,1
1165461,8/14/2023,1
1165461,8/15/2023,2
1165461,8/15/2023,2
1165461,8/17/2023,1
1165461,8/17/2023,1
1165461,8/20/2023,4
1165461,8/20/2023,4
1165461,9/20/2023,1
1165461,9/20/2023,1
1165461,9/25/2023,1
1165461,9/25/2023,1
1165461,10/24/2023,4
1165461,10/24/2023,4
1165461,11/5/2023,1
1165461,11/5/2023,1
1165461,1/8/2024,1
1165461,1/12/2024,1
1165461,2/22/2024,0
1165461,3/20/2024,1
1165461,3/21/2024,1
1165461,4/6/2024,1
1165461,4/7/2024,1
1165461,4/9/2024,0
1165461,4/10/2024,1
1165461,4/10/2024,0
1165461,4/12/2024,1
1165461,4/15/2024,2
1165461,4/24/2024,1
1165461,4/25/2024,1
1165461,4/30/2024,1
1165461,5/4/2024,1
1165461,5/7/2024,1
1165461,5/9/2024,1
1165461,5/20/2024,1
1165461,6/6/2024,0
1165461,6/7/2024,1
1165461,6/19/2024,1
1165461,6/22/2024,1
1165461,6/23/2024,0
1165462,1/20/2023,1
1165462,1/20/2023,1
1165462,1/23/2023,1
1165462,1/23/2023,1
1165462,1/27/2023,2
1165462,1/27/2023,2
1165462,2/1/2023,1
1165462,2/1/2023,1
1165462,2/6/2023,2
1165462,2/6/2023,1
1165462,2/6/2023,2
1165462,2/6/2023,1
1165462,2/13/2023,0
1165462,2/13/2023,0
1165462,2/21/2023,0
1165462,2/21/2023,0
1165462,2/23/2023,1
1165462,2/23/2023,1
1165462,2/28/2023,0
1165462,2/28/2023,0
1165462,3/3/2023,1
1165462,3/3/2023,1
1165462,3/6/2023,1
1165462,3/6/2023,1
1165462,3/10/2023,1
1165462,3/10/2023,1
1165462,3/14/2023,1
1165462,3/14/2023,1
1165462,3/18/2023,1
1165462,3/18/2023,1
1165462,3/22/2023,0
1165462,3/22/2023,0
1165462,3/25/2023,1
1165462,3/25/2023,1
1165462,3/26/2023,1
1165462,3/26/2023,1
1165462,3/30/2023,1
1165462,3/30/2023,1
1165462,4/20/2023,0
1165462,4/20/2023,0
1165462,4/24/2023,1
1165462,4/24/2023,1
1165462,4/26/2023,1
1165462,4/26/2023,1
1165462,4/27/2023,1
1165462,4/27/2023,1
1165462,4/28/2023,1
1165462,4/28/2023,1
1165462,4/29/2023,1
1165462,4/29/2023,1
1165462,4/30/2023,0
1165462,4/30/2023,0
1165462,5/11/2023,1
1165462,5/11/2023,1
1165462,6/8/2023,0
1165462,6/8/2023,0
1165462,6/10/2023,1
1165462,6/10/2023,1
1165462,7/5/2023,2
1165462,7/5/2023,2
1165462,7/7/2023,3
1165462,7/7/2023,3
1165462,7/16/2023,1
1165462,7/16/2023,1
1165462,7/18/2023,1
1165462,7/18/2023,1
1165462,8/14/2023,1
1165462,8/14/2023,1
1165462,9/6/2023,1
1165462,9/6/2023,1
1165462,9/7/2023,1
1165462,9/7/2023,1
1165462,9/13/2023,1
1165462,9/13/2023,1
1165462,9/21/2023,2
1165462,9/21/2023,2
1165462,9/22/2023,2
1165462,9/22/2023,2
1165462,10/2/2023,1
1165462,10/2/2023,1
1165462,10/9/2023,0
1165462,10/16/2023,0
1165462,10/16/2023,0
1165462,10/23/2023,3
1165462,10/23/2023,3
1165462,11/5/2023,1
1165462,11/5/2023,1
1165462,11/10/2023,1
1165462,11/10/2023,1
1165462,11/25/2023,0
1165462,11/25/2023,0
1165462,11/27/2023,0
1165462,11/27/2023,0
1165462,11/28/2023,1
1165462,11/28/2023,1
1165462,1/3/2024,0
1165462,1/5/2024,1
1165462,1/19/2024,1
1165462,1/30/2024,1
1165462,2/3/2024,1
1165462,2/3/2024,1
1165462,2/20/2024,1
1165462,2/24/2024,2
1165462,3/6/2024,1
1165462,3/14/2024,0
1165462,3/20/2024,1
1165462,4/1/2024,1
1165462,4/7/2024,0
1165462,4/30/2024,0
1165462,5/13/2024,1
1165462,5/13/2024,1
1165462,5/16/2024,1
1165462,5/16/2024,1
1165462,5/26/2024,0
1165462,5/27/2024,1
1165462,5/28/2024,1
1165462,5/29/2024,1
1165462,6/3/2024,1
1165462,6/10/2024,1
1165462,6/11/2024,1
1165462,6/15/2024,1
1165462,6/23/2024,1
1165463,1/21/2023,2
1165463,1/21/2023,2
1165463,1/28/2023,1
1165463,1/28/2023,1
1165463,2/4/2023,2
1165463,2/4/2023,2
1165463,5/4/2023,1
1165463,5/4/2023,1
1165463,6/5/2023,1
1165463,6/5/2023,1
1165463,7/2/2023,0
1165463,7/2/2023,0
1165463,7/3/2023,1
1165463,7/3/2023,1
1165463,7/5/2023,0
1165463,7/5/2023,0
1165463,7/7/2023,1
1165463,7/7/2023,1
1165463,8/17/2023,1
1165463,8/17/2023,1
1165463,9/24/2023,1
1165463,9/24/2023,1
1165463,10/11/2023,1
1165463,10/11/2023,1
1165463,10/15/2023,1
1165463,10/15/2023,1
1165463,10/24/2023,3
1165463,10/24/2023,3
1165463,11/13/2023,1
1165463,11/13/2023,1
1165463,11/21/2023,1
1165463,11/21/2023,1
1165463,11/22/2023,0
1165463,11/22/2023,0
1165463,1/6/2024,1
1165463,1/8/2024,1
1165463,1/26/2024,0
1165463,2/2/2024,1
1165463,2/10/2024,1
1165463,2/12/2024,1
1165463,2/14/2024,0
1165463,2/28/2024,0
1165463,3/12/2024,1
1165463,3/15/2024,1
1165463,4/8/2024,1
1165463,4/11/2024,1
1165463,4/20/2024,2
1165463,4/22/2024,0
1165463,5/3/2024,1
1165463,5/5/2024,1
1165463,5/23/2024,1
1165463,6/6/2024,1
1165463,6/11/2024,1
1165463,6/23/2024,3
1165463,6/23/2024,0
1165464,1/16/2023,1
1165464,1/16/2023,1
1165464,1/25/2023,1
1165464,1/25/2023,1
1165464,1/29/2023,1
1165464,1/29/2023,1
1165464,2/14/2023,1
1165464,2/14/2023,1
1165464,2/20/2023,1
1165464,2/20/2023,1
1165464,2/22/2023,8
1165464,2/22/2023,2
1165464,2/22/2023,8
1165464,2/22/2023,2
1165464,2/23/2023,1
1165464,2/23/2023,1
1165464,2/28/2023,1
1165464,2/28/2023,1
1165464,3/1/2023,1
1165464,3/1/2023,1
1165464,3/5/2023,1
1165464,3/5/2023,1
1165464,3/6/2023,1
1165464,3/6/2023,1
1165464,3/11/2023,1
1165464,3/11/2023,1
1165464,3/13/2023,1
1165464,3/13/2023,1
1165464,3/16/2023,1
1165464,3/16/2023,1
1165464,3/20/2023,0
1165464,3/22/2023,1
1165464,3/22/2023,1
1165464,3/25/2023,1
1165464,3/25/2023,1
1165464,3/26/2023,1
1165464,3/26/2023,1
1165464,3/27/2023,0
1165464,3/27/2023,0
1165464,4/19/2023,1
1165464,4/19/2023,1
1165464,4/22/2023,1
1165464,4/22/2023,1
1165464,4/22/2023,1
1165464,4/22/2023,1
1165464,4/26/2023,1
1165464,4/26/2023,1
1165464,6/7/2023,1
1165464,6/7/2023,1
1165464,6/8/2023,1
1165464,6/8/2023,1
1165464,6/8/2023,1
1165464,6/8/2023,1
1165464,6/18/2023,2
1165464,6/18/2023,2
1165464,6/30/2023,1
1165464,6/30/2023,1
1165464,7/4/2023,1
1165464,7/4/2023,1
1165464,7/5/2023,1
1165464,7/5/2023,1
1165464,7/20/2023,1
1165464,7/20/2023,1
1165464,7/21/2023,1
1165464,7/21/2023,1
1165464,8/21/2023,2
1165464,8/21/2023,2
1165465,1/20/2023,0
1165465,1/20/2023,0
1165465,1/22/2023,1
1165465,1/22/2023,1
1165465,1/22/2023,1
1165465,1/22/2023,1
1165465,1/23/2023,1
1165465,1/23/2023,1
1165465,1/29/2023,1
1165465,1/29/2023,1
1165465,2/3/2023,1
1165465,2/3/2023,0
1165465,2/3/2023,1
1165465,2/3/2023,0
1165465,2/5/2023,1
1165465,2/5/2023,1
1165465,2/6/2023,1
1165465,2/6/2023,1
1165465,2/22/2023,1
1165465,2/22/2023,1
1165465,3/5/2023,1
1165465,3/5/2023,1
1165465,3/20/2023,1
1165465,3/20/2023,1
1165465,3/28/2023,0
1165465,3/28/2023,0
1165465,4/20/2023,1
1165465,4/20/2023,1
1165465,4/21/2023,1
1165465,4/21/2023,1
1165465,4/22/2023,1
1165465,4/22/2023,1
1165465,5/5/2023,1
1165465,5/5/2023,1
1165465,5/10/2023,1
1165465,5/10/2023,1
1165465,5/27/2023,2
1165465,5/27/2023,2
1165465,5/31/2023,0
1165465,6/10/2023,1
1165465,6/10/2023,1
1165465,7/18/2023,1
1165465,7/18/2023,1
1165465,7/19/2023,1
1165465,7/19/2023,1
1165465,7/20/2023,2
1165465,7/20/2023,2
1165465,7/25/2023,2
1165465,7/25/2023,2
1165465,10/24/2023,3
1165465,10/24/2023,3
1165465,11/7/2023,1
1165465,11/7/2023,1
1165465,11/14/2023,1
1165465,11/14/2023,1
1165465,1/5/2024,0
1165465,1/7/2024,1
1165465,1/8/2024,1
1165465,1/14/2024,1
1165465,2/2/2024,2
1165465,2/3/2024,1
1165465,2/22/2024,1
1165465,2/28/2024,1
1165465,2/28/2024,0
1165465,3/3/2024,1
1165465,3/7/2024,1
1165465,3/14/2024,1
1165465,3/14/2024,0
1165465,4/1/2024,1
1165465,4/4/2024,1
1165465,5/13/2024,0
1165465,5/15/2024,0
1165465,5/16/2024,1
1165465,5/16/2024,0
1165465,5/20/2024,2
1165465,5/21/2024,1
1165465,5/31/2024,1
1165465,6/6/2024,1
1165465,6/12/2024,1
1165465,6/13/2024,1
1165465,6/22/2024,1
1165466,1/18/2023,1
1165466,1/18/2023,1
1165466,1/20/2023,2
1165466,1/20/2023,2
1165466,1/30/2023,2
1165466,1/30/2023,2
1165466,2/5/2023,1
1165466,2/5/2023,1
1165466,2/6/2023,1
1165466,2/6/2023,1
1165466,2/7/2023,1
1165466,2/7/2023,1
1165466,2/11/2023,1
1165466,2/11/2023,1
1165466,3/2/2023,0
1165466,3/2/2023,0
1165466,3/10/2023,2
1165466,3/10/2023,2
1165466,3/13/2023,1
1165466,3/13/2023,1
1165466,3/13/2023,1
1165466,3/13/2023,1
1165466,3/16/2023,1
1165466,3/16/2023,1
1165466,3/19/2023,2
1165466,3/19/2023,1
1165466,3/19/2023,2
1165466,3/19/2023,1
1165466,3/20/2023,0
1165466,3/22/2023,0
1165466,3/22/2023,0
1165466,3/27/2023,1
1165466,3/27/2023,1
1165466,3/31/2023,1
1165466,3/31/2023,1
1165466,4/19/2023,1
1165466,4/19/2023,1
1165466,4/21/2023,1
1165466,4/21/2023,1
1165466,4/22/2023,1
1165466,4/22/2023,1
1165466,5/24/2023,1
1165466,5/24/2023,1
1165466,5/24/2023,1
1165466,5/24/2023,1
1165466,5/25/2023,1
1165466,5/25/2023,1
1165466,5/27/2023,0
1165466,5/27/2023,0
1165466,5/31/2023,0
1165466,5/31/2023,0
1165466,6/1/2023,1
1165466,6/1/2023,1
1165466,6/2/2023,2
1165466,6/2/2023,1
1165466,6/2/2023,2
1165466,6/2/2023,1
1165466,6/6/2023,0
1165466,6/6/2023,0
1165466,6/8/2023,1
1165466,6/8/2023,1
1165466,6/9/2023,1
1165466,6/9/2023,1
1165466,6/18/2023,1
1165466,6/18/2023,1
1165466,6/18/2023,1
1165466,6/18/2023,1
1165466,6/30/2023,1
1165466,6/30/2023,1
1165466,7/5/2023,1
1165466,7/5/2023,1
1165466,7/10/2023,7
1165466,7/10/2023,7
1165466,7/19/2023,2
1165466,7/19/2023,1
1165466,7/19/2023,2
1165466,7/19/2023,1
1165466,7/20/2023,2
1165466,7/20/2023,2
1165466,7/21/2023,3
1165466,7/21/2023,3
1165466,7/28/2023,1
1165466,7/28/2023,1
1165466,8/22/2023,1
1165466,8/22/2023,1
1165466,8/27/2023,0
1165466,8/27/2023,0
1165466,8/30/2023,1
1165466,8/30/2023,1
1165466,9/5/2023,1
1165466,9/5/2023,1
1165466,9/5/2023,1
1165466,9/5/2023,1
1165466,9/6/2023,1
1165466,9/6/2023,1
1165466,9/7/2023,2
1165466,9/7/2023,1
1165466,9/7/2023,2
1165466,9/7/2023,1
1165466,9/17/2023,1
1165466,9/17/2023,1
1165466,9/18/2023,1
1165466,9/18/2023,1
1165466,9/22/2023,1
1165466,9/22/2023,1
1165466,9/23/2023,1
1165466,9/23/2023,1
1165466,9/25/2023,0
1165466,9/25/2023,0
1165466,10/9/2023,1
1165466,10/9/2023,1
1165466,10/14/2023,1
1165466,10/14/2023,1
1165466,10/16/2023,1
1165466,10/16/2023,1
1165466,10/25/2023,3
1165466,10/25/2023,3
1165466,11/5/2023,1
1165466,11/5/2023,1
1165466,11/7/2023,1
1165466,11/7/2023,1
1165466,11/21/2023,1
1165466,11/21/2023,1
1165466,11/24/2023,1
1165466,11/24/2023,1
1165466,12/13/2023,0
1165466,12/13/2023,0
1165466,1/10/2024,1
1165466,1/11/2024,1
1165466,1/12/2024,0
1165466,1/22/2024,1
1165466,1/25/2024,0
1165466,1/26/2024,0
1165466,1/27/2024,1
1165466,1/28/2024,1
1165466,1/30/2024,1
1165466,2/1/2024,1
1165466,2/4/2024,1
1165466,2/6/2024,1
1165466,2/11/2024,1
1165466,2/14/2024,0
1165466,2/19/2024,1
1165466,2/21/2024,0
1165466,2/21/2024,0
1165466,2/22/2024,2
1165466,2/23/2024,1
1165466,2/24/2024,1
1165466,2/25/2024,1
1165466,2/26/2024,2
1165466,3/2/2024,1
1165466,3/3/2024,1
1165466,3/8/2024,1
1165466,3/17/2024,0
1165466,3/19/2024,1
1165466,4/1/2024,1
1165466,4/4/2024,1
1165466,4/8/2024,0
1165466,4/11/2024,2
1165466,4/12/2024,2
1165466,4/12/2024,1
1165466,4/16/2024,1
1165466,4/20/2024,1
1165466,4/22/2024,1
1165466,4/26/2024,2
1165466,4/26/2024,0
1165466,4/28/2024,1
1165466,5/2/2024,2
1165466,5/2/2024,0
1165466,5/5/2024,3
1165466,5/7/2024,0
1165466,5/8/2024,1
1165466,5/10/2024,1
1165466,5/11/2024,1
1165466,5/13/2024,1
1165466,5/13/2024,0
1165466,5/14/2024,0
1165466,5/17/2024,1
1165466,5/20/2024,1
1165466,5/23/2024,2
1165466,5/23/2024,1
1165466,5/25/2024,1
1165466,5/26/2024,1
1165466,6/1/2024,1
1165466,6/2/2024,0
1165466,6/2/2024,0
1165466,6/3/2024,1
1165466,6/6/2024,1
1165466,6/9/2024,0
1165466,6/11/2024,1
1165466,6/12/2024,3
1165466,6/15/2024,1
1165466,6/18/2024,1
1165466,6/18/2024,1
1165466,6/19/2024,1
1165466,6/20/2024,1
1165466,6/22/2024,1
1165466,6/23/2024,1
1165466,6/25/2024,1
1165467,1/23/2023,1
1165467,1/23/2023,0
1165467,1/23/2023,1
1165467,1/23/2023,0
1165467,2/20/2023,1
1165467,2/20/2023,1
1165467,3/5/2023,1
1165467,3/5/2023,1
1165467,3/14/2023,1
1165467,3/14/2023,0
1165467,3/14/2023,1
1165467,3/14/2023,0
1165467,3/21/2023,1
1165467,3/21/2023,1
1165467,3/30/2023,1
1165467,3/30/2023,1
1165467,4/20/2023,1
1165467,4/20/2023,1
1165467,4/25/2023,0
1165467,4/25/2023,0
1165467,4/29/2023,2
1165467,4/29/2023,2
1165467,5/2/2023,1
1165467,5/2/2023,1
1165467,5/4/2023,1
1165467,5/4/2023,1
1165467,5/10/2023,0
1165467,5/10/2023,0
1165467,5/12/2023,0
1165467,5/12/2023,0
1165467,6/2/2023,1
1165467,6/2/2023,1
1165467,8/24/2023,2
1165467,8/24/2023,2
1165467,9/1/2023,5
1165467,9/1/2023,5
1165467,9/5/2023,1
1165467,9/5/2023,1
1165467,9/6/2023,1
1165467,9/6/2023,1
1165467,9/7/2023,2
1165467,9/7/2023,2
1165467,9/21/2023,1
1165467,9/21/2023,1
1165467,9/25/2023,1
1165467,9/25/2023,1
1165467,9/27/2023,1
1165467,9/27/2023,1
1165467,9/28/2023,3
1165467,9/28/2023,3
1165467,9/29/2023,1
1165467,9/29/2023,1
1165467,10/12/2023,1
1165467,10/12/2023,1
1165467,10/16/2023,1
1165467,10/16/2023,1
1165467,11/10/2023,1
1165467,11/10/2023,1
1165467,11/20/2023,1
1165467,11/20/2023,1
1165467,11/27/2023,0
1165467,11/27/2023,0
1165467,11/30/2023,1
1165467,11/30/2023,1
1165467,12/3/2023,1
1165467,12/3/2023,1
1165467,12/4/2023,1
1165467,12/4/2023,1
1165467,12/7/2023,2
1165467,12/7/2023,2
1165467,12/13/2023,0
1165467,12/13/2023,0
1165467,12/13/2023,0
1165467,12/13/2023,0
1165467,12/14/2023,0
1165467,12/14/2023,0
1165467,1/3/2024,2
1165467,1/3/2024,1
1165467,1/4/2024,1
1165467,1/5/2024,0
1165467,1/10/2024,1
1165467,1/14/2024,1
1165467,1/16/2024,0
1165467,1/17/2024,1
1165467,1/18/2024,0
1165467,1/21/2024,1
1165467,1/21/2024,0
1165467,1/25/2024,1
1165467,1/26/2024,0
1165467,2/1/2024,1
1165467,2/1/2024,1
1165467,2/4/2024,1
1165467,2/5/2024,0
1165467,2/6/2024,1
1165467,2/9/2024,0
1165467,2/14/2024,1
1165467,2/15/2024,0
1165467,2/16/2024,1
1165467,2/18/2024,1
1165467,2/18/2024,0
1165467,2/21/2024,1
1165467,2/21/2024,0
1165467,2/22/2024,1
1165467,2/24/2024,1
1165467,2/25/2024,1
1165467,2/25/2024,0
1165467,3/1/2024,1
1165467,3/2/2024,1
1165467,3/2/2024,1
1165467,3/3/2024,1
1165467,3/4/2024,1
1165467,3/6/2024,1
1165467,3/7/2024,3
1165467,3/7/2024,1
1165467,3/9/2024,1
1165467,3/10/2024,1
1165467,3/11/2024,2
1165467,3/16/2024,1
1165467,3/16/2024,1
1165467,3/17/2024,0
1165467,3/20/2024,1
1165467,3/21/2024,0
1165467,4/2/2024,1
1165467,4/3/2024,2
1165467,4/6/2024,1
1165467,4/7/2024,1
1165467,4/8/2024,1
1165467,4/13/2024,1
1165467,4/15/2024,0
1165467,4/16/2024,0
1165467,4/18/2024,0
1165467,4/21/2024,0
1165467,4/22/2024,1
1165467,4/23/2024,1
1165467,4/24/2024,1
1165467,4/24/2024,0
1165467,4/25/2024,1
1165467,4/26/2024,1
1165467,4/28/2024,1
1165467,4/29/2024,1
1165467,5/4/2024,1
1165467,5/7/2024,0
1165467,5/9/2024,1
1165467,5/10/2024,1
1165467,5/13/2024,0
1165467,5/16/2024,1
1165467,5/20/2024,0
1165467,5/23/2024,1
1165467,5/26/2024,0
1165467,5/28/2024,0
1165467,5/28/2024,0
1165467,5/28/2024,0
1165467,5/30/2024,1
1165467,5/31/2024,1
1165467,5/31/2024,1
1165467,6/3/2024,1
1165467,6/4/2024,0
1165467,6/5/2024,1
1165467,6/10/2024,1
1165467,6/11/2024,0
1165467,6/12/2024,1
1165467,6/13/2024,1
1165467,6/14/2024,0
1165467,6/15/2024,3
1165467,6/15/2024,1
1165467,6/16/2024,0
1165467,6/16/2024,0
1165467,6/16/2024,0
1165467,6/17/2024,1
1165467,6/18/2024,1
1165467,6/19/2024,1
1165467,6/19/2024,1
1165467,6/22/2024,1
1165467,6/24/2024,1
1165468,1/19/2023,1
1165468,1/19/2023,1
1165468,1/23/2023,1
1165468,1/23/2023,1
1165468,6/7/2023,1
1165468,6/7/2023,1
1165468,6/30/2023,2
1165468,6/30/2023,2
1165468,7/16/2023,1
1165468,7/16/2023,1
1165468,7/26/2023,1
1165468,7/26/2023,1
1165468,8/27/2023,1
1165468,8/27/2023,1
1165468,10/12/2023,1
1165468,10/12/2023,1
1165468,10/13/2023,2
1165468,10/13/2023,2
1165468,10/19/2023,1
1165468,10/19/2023,1
1165468,10/26/2023,2
1165468,10/26/2023,2
1165468,11/5/2023,1
1165468,11/5/2023,1
1165468,11/27/2023,0
1165468,11/27/2023,0
1165468,12/7/2023,2
1165468,12/7/2023,2
1165468,12/13/2023,1
1165468,12/13/2023,1
1165468,1/5/2024,1
1165468,1/9/2024,1
1165468,1/10/2024,1
1165468,1/12/2024,1
1165468,1/15/2024,1
1165468,1/15/2024,0
1165468,1/18/2024,1
1165468,1/18/2024,0
1165468,1/23/2024,1
1165468,2/9/2024,0
1165468,2/10/2024,1
1165468,2/12/2024,1
1165468,2/14/2024,0
1165468,2/18/2024,1
1165468,2/19/2024,1
1165468,2/21/2024,0
1165468,2/23/2024,1
1165468,2/24/2024,2
1165468,3/1/2024,1
1165468,3/6/2024,0
1165468,3/7/2024,0
1165468,3/12/2024,1
1165468,3/18/2024,1
1165468,3/21/2024,1
1165468,3/21/2024,0
1165468,4/3/2024,0
1165468,4/15/2024,1
1165468,4/15/2024,0
1165468,4/16/2024,1
1165468,4/21/2024,0
1165468,4/25/2024,2
1165468,4/25/2024,2
1165468,4/25/2024,1
1165468,4/25/2024,1
1165468,4/26/2024,1
1165468,4/29/2024,1
1165468,4/29/2024,1
1165468,4/30/2024,0
1165468,5/2/2024,2
1165468,5/2/2024,1
1165468,5/3/2024,1
1165468,5/7/2024,1
1165468,5/11/2024,0
1165468,5/20/2024,1
1165468,5/21/2024,1
1165468,5/21/2024,1
1165468,5/24/2024,2
1165468,5/24/2024,1
1165468,6/1/2024,1
1165468,6/4/2024,0
1165468,6/15/2024,1
1165468,6/15/2024,1
1165468,6/16/2024,0
1165468,6/17/2024,1
1165468,6/24/2024,1
1165469,1/15/2023,1
1165469,1/15/2023,1
1165469,1/20/2023,1
1165469,1/20/2023,1
1165469,1/22/2023,1
1165469,1/22/2023,1
1165469,1/25/2023,1
1165469,1/25/2023,1
1165469,1/26/2023,1
1165469,1/26/2023,1
1165469,2/7/2023,0
1165469,2/7/2023,0
1165469,2/10/2023,1
1165469,2/10/2023,1
1165469,2/12/2023,1
1165469,2/12/2023,1
1165469,2/14/2023,1
1165469,2/14/2023,1
